Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,WHH,WHD,WHA,B365H,B365D,B365A,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,BTTS,Home_2plus,Away_2plus,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Ipswich,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Newcastle,HomeTeam_Nott'm Forest,HomeTeam_Southampton,HomeTeam_Tottenham,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Ipswich,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Newcastle,AwayTeam_Nott'm Forest,AwayTeam_Southampton,AwayTeam_Tottenham,AwayTeam_West Ham,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_missing,B365<2.5_missing,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,EarlySeason,RefereeAggression
2024-11-10,3,0,H,2,0,H,P Bankes,13,6,3,5,1,5,9,5,0,1,0,0,1.4,5.0,7.5,1.38,5.5,6.5,1.39,5.35,7.46,1.43,5.6,8.0,1.44,2.75,1.5,2.69,1.51,2.8,1.46,2.72,2024-25,2024,11,6,3,1,0,1,0,0.8,1.8,Man United,Leicester,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6,1.2,4.0,1.6,2.0,5.0,0,15,14,1,3,0,3,-3,-5.0,-1.0,-4.0,20.0,17.0,3.0,1,0,0,0.6944444444444444,0.36363636363636365,0.21230769230769228,0.5236363636363636,0.5236363636363636,1,0,3.6666666666666665
2024-11-10,1,1,D,0,0,D,M Oliver,17,13,3,3,4,3,12,12,4,2,0,0,2.75,3.5,2.5,2.7,3.4,2.55,2.75,3.49,2.53,2.8,3.72,2.59,1.73,2.1,1.72,2.21,1.76,2.26,1.71,2.17,2024-25,2024,11,6,2,0,1,0,0,1.6,1.0,Chelsea,Arsenal,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2,1.2,8.0,2.2,1.8,4.0,0,3,12,-9,1,1,0,0,3.0,-2.0,5.0,29.0,9.0,20.0,-9,0,0,0.5780346820809249,0.47619047619047616,1.058823529411765,0.8238095238095238,0.8238095238095238,1,0,4.875
2024-11-10,1,2,A,0,2,A,D England,17,8,5,3,12,2,10,19,1,5,0,0,1.25,6.5,11.0,1.25,6.5,9.0,1.26,6.76,9.98,1.27,7.3,11.0,1.3,3.5,1.32,3.49,1.33,3.7,1.3,3.49,2024-25,2024,11,6,3,1,1,0,1,3.0,1.2,Tottenham,Ipswich,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.4,1.2,9.0,1.4,2.6,2.0,0,12,19,-7,0,3,-1,1,7.0,-4.0,11.0,28.0,14.0,14.0,-7,0,0,0.7692307692307692,0.2857142857142857,0.1388888888888889,0.37142857142857144,0.37142857142857144,1,0,3.6666666666666665
2024-11-23,1,2,A,0,1,A,S Attwell,19,6,5,4,7,0,13,10,2,2,0,1,2.45,3.6,2.8,2.4,3.6,2.8,2.41,3.62,2.86,2.45,3.75,2.99,1.57,2.38,1.6,2.46,1.6,2.51,1.57,2.41,2024-25,2024,11,5,3,1,1,0,1,1.6,1.6,Bournemouth,Brighton,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6,0.8,9.0,1.8,2.0,4.0,0,12,11,1,0,3,-1,1,4.0,-2.0,6.0,23.0,19.0,4.0,1,0,0,0.6369426751592356,0.42016806722689076,0.8571428571428572,0.6596638655462186,0.6596638655462186,1,0,3.3333333333333335
2024-11-23,1,2,A,0,1,A,A Madley,4,16,1,7,2,9,15,12,4,3,0,0,7.0,4.6,1.44,6.5,4.75,1.44,6.75,4.81,1.46,7.44,5.03,1.5,1.5,2.63,1.51,2.65,1.52,2.75,1.48,2.64,2024-25,2024,11,5,3,1,1,0,1,1.0,2.4,Leicester,Chelsea,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6,2.0,4.0,1.8,1.4,7.0,0,16,3,13,0,3,-1,1,-2.0,3.0,-5.0,8.0,13.0,-5.0,13,0,0,0.6666666666666666,0.3802281368821293,4.513888888888889,0.5703422053231939,0.5703422053231939,1,0,5.333333333333333
2024-11-23,3,0,H,1,0,H,S Hooper,19,7,7,0,8,1,10,1,3,2,0,0,1.4,4.6,9.5,1.38,4.75,9.0,1.37,4.97,8.9,1.43,5.2,9.69,1.8,2.0,1.85,2.05,1.87,2.09,1.81,2.03,2024-25,2024,11,5,3,1,0,1,0,2.4,1.6,Arsenal,Nott'm Forest,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.8,1.6,8.0,1.6,0.6,8.0,0,10,6,4,3,0,3,-3,4.0,3.0,1.0,32.0,20.0,12.0,4,0,0,0.5555555555555556,0.5,0.15333333333333332,0.9,0.9,1,0,5.4
2024-11-23,0,0,D,0,0,D,C Kavanagh,27,9,5,2,10,4,8,10,0,0,0,1,2.4,3.4,3.0,2.45,3.4,2.88,2.46,3.41,2.94,2.52,3.62,3.11,1.86,2.04,1.83,2.05,1.9,2.07,1.84,2.01,2024-25,2024,11,5,0,0,0,0,0,1.0,0.8,Everton,Brentford,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.6,5.0,2.4,2.2,0.0,0,14,10,4,1,1,0,0,0.0,-5.0,5.0,17.0,15.0,2.0,4,0,0,0.5376344086021505,0.49019607843137253,0.8506944444444445,0.9117647058823529,0.9117647058823529,1,0,5.833333333333333
2024-11-23,1,4,A,1,1,D,R Jones,10,10,3,5,7,2,14,14,3,0,0,0,1.67,4.0,5.0,1.62,4.0,5.25,1.65,4.09,5.23,1.71,4.28,6.14,1.67,2.2,1.7,2.24,1.72,2.28,1.68,2.21,2024-25,2024,11,5,5,1,1,0,1,1.8,1.4,Fulham,Wolves,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4,1.6,7.0,1.8,2.6,2.0,0,6,19,-13,0,3,-3,3,1.0,-4.0,5.0,32.0,20.0,12.0,-13,0,0,0.5988023952095809,0.45454545454545453,0.3085714285714286,0.759090909090909,0.759090909090909,1,0,5.5
2024-11-23,0,4,A,0,2,A,J Brooks,23,9,5,7,9,3,19,9,4,2,0,0,1.5,5.0,5.8,1.48,4.75,6.0,1.49,5.01,5.92,1.52,5.29,6.36,1.3,3.5,1.34,3.39,1.34,3.64,1.31,3.46,2024-25,2024,11,5,4,1,0,0,1,2.4,1.4,Man City,Tottenham,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.6,1.2,10.0,2.6,1.2,3.0,0,2,12,-10,0,3,-4,4,3.0,0.0,3.0,33.0,22.0,11.0,-10,0,0,0.7692307692307692,0.2857142857142857,0.24666666666666667,0.37142857142857144,0.37142857142857144,1,0,4.0
2024-11-23,2,2,D,1,2,A,T Robinson,17,13,5,6,10,1,10,11,3,2,0,0,1.62,4.2,5.5,1.62,4.0,5.5,1.63,4.11,5.45,1.68,4.28,5.7,1.73,2.1,1.78,2.12,1.79,2.17,1.75,2.11,2024-25,2024,11,5,4,1,1,1,1,1.4,1.0,Aston Villa,Crystal Palace,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.6,8.0,0.8,1.2,2.0,0,6,19,-13,1,1,0,0,3.0,-2.0,5.0,21.0,22.0,-1.0,-13,0,0,0.5780346820809249,0.47619047619047616,0.29454545454545455,0.8238095238095238,0.8238095238095238,1,0,5.2
2024-11-24,2,3,A,1,1,D,S Barrott,7,27,5,11,3,10,11,9,3,4,0,0,10.0,5.8,1.29,11.0,5.75,1.27,10.4,5.96,1.28,11.0,6.4,1.32,1.44,2.75,1.46,2.78,1.48,2.94,1.44,2.8,2024-25,2024,11,6,5,1,1,1,1,0.8,2.0,Southampton,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,2.0,4.0,1.8,1.0,10.0,0,20,1,19,0,3,-1,1,-3.0,5.0,-8.0,16.0,17.0,-1.0,19,0,0,0.6944444444444444,0.36363636363636365,8.661417322834646,0.5236363636363636,0.5236363636363636,1,0,5.0
2024-11-24,1,1,D,1,1,D,A Taylor,11,11,6,4,4,3,11,10,0,0,0,0,5.0,4.2,1.65,5.25,4.0,1.62,5.06,4.22,1.63,5.3,4.48,1.68,1.57,2.38,1.57,2.5,1.62,2.57,1.56,2.44,2024-25,2024,11,6,2,0,1,0,0,0.8,1.0,Ipswich,Man United,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.4,2.6,3.0,0.8,1.4,5.0,0,19,13,6,1,1,0,0,-2.0,2.0,-4.0,13.0,25.0,-12.0,6,0,0,0.6369426751592356,0.42016806722689076,3.2407407407407405,0.6596638655462186,0.6596638655462186,1,0,4.777777777777778
2024-11-25,0,2,A,0,1,A,C Pawson,18,15,2,6,8,3,11,8,1,0,0,0,1.53,4.4,6.0,1.5,4.5,6.0,1.5,4.57,6.21,1.54,4.79,6.6,1.53,2.5,1.58,2.49,1.58,2.55,1.55,2.45,2024-25,2024,11,0,2,0,0,0,1,1.0,1.0,Newcastle,West Ham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6,0.8,7.0,1.6,2.0,2.0,0,11,18,-7,0,3,-2,2,1.0,-6.0,7.0,17.0,12.0,5.0,-7,0,0,0.6535947712418301,0.4,0.25,0.612,0.612,0,0,3.4
2024-11-29,1,1,D,1,0,H,R Jones,22,10,5,2,7,6,20,16,2,4,0,0,1.4,5.0,7.5,1.38,5.0,7.5,1.39,5.29,7.57,1.43,5.5,8.0,1.44,2.75,1.43,2.9,1.45,2.98,1.43,2.84,2024-25,2024,11,4,2,0,1,0,0,1.8333333333333333,0.5,Brighton,Southampton,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.8,1.4,9.0,0.8,1.8,0.0,0,6,20,-14,1,1,0,0,2.0,-9.0,11.0,23.0,13.0,10.0,-14,0,0,0.6944444444444444,0.36363636363636365,0.184,0.5236363636363636,0.5236363636363636,0,0,5.142857142857143
2024-11-30,4,1,H,3,1,H,M Oliver,13,7,6,3,5,4,9,10,1,1,0,0,1.65,4.2,4.8,1.65,4.2,4.75,1.66,4.24,4.87,1.68,4.4,5.1,1.57,2.38,1.6,2.43,1.63,2.55,1.58,2.41,2024-25,2024,11,5,5,1,1,1,0,3.0,1.5,Brentford,Leicester,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.8,2.4,13.0,1.2,1.8,5.0,0,12,19,-7,3,0,3,-3,6.0,-4.0,10.0,37.0,22.0,15.0,-7,0,0,0.6369426751592356,0.42016806722689076,0.34736842105263155,0.6596638655462186,0.6596638655462186,1,0,5.0
2024-11-30,1,1,D,0,0,D,D England,16,1,4,0,8,9,12,11,3,3,0,0,3.0,3.5,2.3,2.9,3.6,2.3,3.04,3.56,2.3,3.21,4.1,2.36,1.8,2.0,1.81,2.08,1.84,3.15,1.79,2.08,2024-25,2024,11,5,2,0,1,0,0,0.5,1.3333333333333333,Crystal Palace,Newcastle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6,1.2,5.0,1.0,0.8,7.0,0,19,12,7,1,1,0,0,-2.0,0.0,-2.0,24.0,22.0,2.0,7,0,0,0.5555555555555556,0.5,1.2608695652173914,0.9,0.9,1,0,4.25
2024-11-30,2,5,A,2,5,A,A Taylor,12,16,5,7,2,10,10,13,4,1,0,0,7.5,4.5,1.44,7.0,4.5,1.45,7.09,4.68,1.46,7.5,4.9,1.49,1.73,2.1,1.71,2.21,1.74,2.28,1.7,2.19,2024-25,2024,11,5,7,1,1,1,1,1.3333333333333333,1.0,West Ham,Arsenal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.8,7.0,1.2,1.4,5.0,0,14,6,8,0,3,-3,3,-1.0,-2.0,1.0,31.0,12.0,19.0,8,0,0,0.5780346820809249,0.47619047619047616,4.827586206896552,0.8238095238095238,0.8238095238095238,1,0,4.3
2024-11-30,1,0,H,0,0,D,T Harrington,12,7,5,3,8,7,5,16,1,3,0,0,1.73,3.75,4.8,1.7,3.8,4.75,1.75,3.82,4.79,1.81,4.0,5.06,1.92,1.98,1.93,1.95,1.95,1.99,1.89,1.94,2024-25,2024,11,5,1,0,0,0,0,1.1666666666666667,1.3333333333333333,Nott'm Forest,Ipswich,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.8,1.0,7.0,1.4,2.4,5.0,0,8,17,-9,3,0,1,-1,1.0,-3.0,4.0,21.0,17.0,4.0,-9,0,0,0.5208333333333334,0.5050505050505051,0.35789473684210527,0.9696969696969697,0.9696969696969697,1,0,2.8333333333333335
2024-11-30,2,4,A,1,3,A,P Bankes,10,12,3,8,3,4,13,11,4,1,0,0,2.8,3.6,2.4,2.8,3.6,2.4,2.81,3.61,2.44,2.93,3.81,2.5,1.67,2.2,1.67,2.31,1.69,2.34,1.65,2.27,2024-25,2024,11,5,6,1,1,1,1,1.5,1.1666666666666667,Wolves,Bournemouth,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.2,4.0,1.4,1.2,4.0,0,16,13,3,0,3,-2,2,-1.0,-4.0,3.0,20.0,21.0,-1.0,3,0,0,0.5988023952095809,0.45454545454545453,1.1666666666666667,0.759090909090909,0.759090909090909,1,0,3.2857142857142856
2024-12-01,3,0,H,2,0,H,S Attwell,17,10,8,4,3,4,21,6,2,2,0,0,1.73,4.2,4.4,1.7,4.1,4.5,1.71,4.21,4.51,1.75,4.35,4.7,1.53,2.5,1.56,2.54,1.56,2.6,1.53,2.51,2024-25,2024,12,6,3,1,0,1,0,1.5,1.6666666666666667,Chelsea,Aston Villa,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,1.2,9.0,1.0,1.6,7.0,0,3,9,-6,3,0,3,-3,3.0,-2.0,5.0,32.0,16.0,16.0,-6,0,0,0.6535947712418301,0.4,0.37777777777777777,0.612,0.612,1,0,3.5714285714285716
2024-12-01,4,0,H,2,0,H,J Brooks,11,8,5,2,2,2,12,12,2,3,0,0,1.53,4.33,6.0,1.53,4.2,6.0,1.54,4.33,6.08,1.56,4.5,6.5,1.73,2.1,1.78,2.11,1.8,2.17,1.75,2.11,2024-25,2024,12,6,4,1,0,1,0,1.1666666666666667,0.8333333333333334,Man United,Everton,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.4,0.8,7.0,0.6,0.4,5.0,0,13,15,-2,3,0,4,-4,-2.0,0.0,-2.0,23.0,24.0,-1.0,-2,0,0,0.5780346820809249,0.47619047619047616,0.255,0.8238095238095238,0.8238095238095238,1,0,4.333333333333333
2024-12-01,1,1,D,0,0,D,D Bond,8,14,3,6,7,11,4,14,0,1,0,1,1.73,4.2,4.33,1.7,4.5,4.1,1.72,4.35,4.24,1.77,4.5,4.4,1.44,2.75,1.44,2.89,1.45,2.98,1.42,2.84,2024-25,2024,12,6,2,0,1,0,0,2.6666666666666665,1.1666666666666667,Tottenham,Fulham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.2,1.6,9.0,1.6,1.6,8.0,0,11,12,-1,1,1,0,0,6.0,2.0,4.0,33.0,20.0,13.0,-1,0,0,0.6944444444444444,0.36363636363636365,0.41463414634146345,0.5236363636363636,0.5236363636363636,1,0,4.6
2024-12-01,2,0,H,1,0,H,C Kavanagh,18,8,7,2,7,4,9,8,1,3,0,0,2.1,3.6,3.4,2.1,3.6,3.3,2.09,3.7,3.37,2.14,3.8,3.55,1.57,2.38,1.58,2.5,1.58,2.51,1.54,2.42,2024-25,2024,12,6,2,0,0,1,0,1.8333333333333333,1.6666666666666667,Liverpool,Man City,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.8,0.8,12.0,1.6,1.4,7.0,0,1,7,-6,3,0,2,-2,6.0,1.0,5.0,36.0,31.0,5.0,-6,0,0,0.6369426751592356,0.42016806722689076,0.6363636363636365,0.6596638655462186,0.6596638655462186,1,0,5.142857142857143
2024-12-03,0,1,A,0,0,D,C Pawson,9,13,2,3,4,7,14,13,2,4,0,0,3.1,3.3,2.38,3.0,3.4,2.35,3.09,3.37,2.38,3.2,3.54,2.44,2.01,1.89,2.03,1.88,2.02,1.9,1.98,1.86,2024-25,2024,12,1,1,0,0,0,0,0.8333333333333334,1.1666666666666667,Ipswich,Crystal Palace,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.8,4.0,1.0,1.4,3.0,0,18,17,1,0,3,-1,1,-2.0,-2.0,0.0,19.0,28.0,-9.0,1,0,0,0.49751243781094534,0.5291005291005292,1.276595744680851,1.0634920634920635,1.0634920634920635,0,0,3.0
2024-12-03,3,1,H,1,0,H,J Smith,8,31,6,10,3,9,9,7,2,2,0,0,2.88,3.5,2.4,2.9,3.4,2.38,2.9,3.44,2.47,2.95,3.67,2.57,1.73,2.1,1.78,2.13,1.84,2.15,1.79,2.06,2024-25,2024,12,1,4,1,1,1,0,1.0,1.1666666666666667,Leicester,West Ham,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.2,2.2,4.0,1.0,1.6,5.0,0,19,15,4,3,0,2,-2,-3.0,-4.0,1.0,9.0,18.0,-9.0,4,0,0,0.5780346820809249,0.47619047619047616,1.2184873949579833,0.8238095238095238,0.8238095238095238,0,0,3.0
2024-12-04,4,0,H,2,0,H,M Salisbury,13,6,4,2,3,4,10,8,2,0,0,0,2.1,3.5,3.5,2.1,3.4,3.5,2.14,3.46,3.51,2.18,3.59,3.62,2.03,1.87,2.04,1.86,2.04,1.92,1.98,1.86,2024-25,2024,12,2,4,1,0,1,0,0.8333333333333334,1.8333333333333333,Everton,Wolves,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6,0.4,6.0,2.2,1.4,5.0,0,17,18,-1,3,0,4,-4,0.0,-1.0,1.0,22.0,25.0,-3.0,-1,0,0,0.4926108374384237,0.53475935828877,0.6,1.085561497326203,1.085561497326203,0,0,1.5
2024-12-04,3,0,H,2,0,H,M Oliver,17,12,7,3,8,2,7,15,2,4,0,0,1.36,5.0,8.5,1.36,4.75,9.0,1.37,5.21,8.25,1.41,5.5,9.0,1.57,2.38,1.61,2.42,1.66,2.45,1.59,2.4,2024-25,2024,12,2,3,1,0,1,0,2.0,1.3333333333333333,Man City,Nott'm Forest,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,1.8,10.0,1.6,1.4,8.0,0,7,4,3,3,0,3,-3,-1.0,0.0,-1.0,38.0,20.0,18.0,3,0,0,0.6369426751592356,0.42016806722689076,0.1511111111111111,0.6596638655462186,0.6596638655462186,0,0,4.7
2024-12-04,3,3,D,1,0,H,A Madley,17,16,6,5,5,6,9,17,2,5,0,0,4.33,4.0,1.75,4.2,4.0,1.75,4.27,4.04,1.78,4.5,4.22,1.81,1.57,2.38,1.62,2.4,1.64,2.48,1.59,2.38,2024-25,2024,12,2,6,1,1,1,1,0.8333333333333334,2.1666666666666665,Newcastle,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,1.2,7.0,2.2,1.2,13.0,0,13,1,12,1,1,0,0,-1.0,6.0,-7.0,19.0,28.0,-9.0,12,0,0,0.6369426751592356,0.42016806722689076,2.4,0.6596638655462186,0.6596638655462186,0,0,5.571428571428571
2024-12-04,1,5,A,1,3,A,T Harrington,6,26,4,13,5,7,7,14,1,0,1,0,8.0,5.5,1.35,8.5,5.25,1.33,8.39,5.64,1.34,9.0,6.0,1.37,1.44,2.75,1.43,2.93,1.45,2.98,1.43,2.83,2024-25,2024,12,2,6,1,1,0,1,1.0,2.3333333333333335,Southampton,Chelsea,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.8,4.0,1.4,1.2,10.0,0,20,2,18,0,3,-4,4,-4.0,4.0,-8.0,21.0,20.0,1.0,18,0,0,0.6944444444444444,0.36363636363636365,6.390977443609022,0.5236363636363636,0.5236363636363636,0,0,3.0
2024-12-04,2,0,H,0,0,D,S Barrott,14,5,6,2,13,0,12,8,1,3,0,0,1.44,4.6,7.0,1.44,4.5,7.0,1.46,4.73,6.92,1.49,5.0,7.2,1.62,2.3,1.65,2.33,1.67,2.37,1.63,2.31,2024-25,2024,12,2,2,0,0,1,0,2.5,1.0,Arsenal,Man United,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.2,1.2,11.0,1.6,1.0,6.0,0,4,9,-5,3,0,2,-2,7.0,2.0,5.0,39.0,29.0,10.0,-5,0,0,0.6172839506172839,0.4347826086956522,0.2057142857142857,0.7043478260869567,0.7043478260869567,0,0,5.285714285714286
2024-12-04,3,1,H,3,0,H,L Smith,20,9,10,1,10,5,11,15,2,2,0,0,1.8,4.0,4.2,1.8,3.75,4.33,1.8,4.01,4.24,1.84,4.21,4.53,1.57,2.38,1.59,2.45,1.6,2.5,1.57,2.42,2024-25,2024,12,2,4,1,1,1,0,1.5,0.6666666666666666,Aston Villa,Brentford,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,2.0,9.0,1.8,1.8,1.0,0,13,6,7,3,0,2,-2,3.0,-5.0,8.0,26.0,17.0,9.0,7,0,0,0.6369426751592356,0.42016806722689076,0.41570438799076215,0.6596638655462186,0.6596638655462186,0,0,2.3333333333333335
2024-12-05,3,1,H,1,0,H,P Bankes,6,13,2,3,5,6,7,8,2,2,0,0,2.3,3.7,2.9,2.35,3.6,2.88,2.33,3.65,2.92,2.4,3.82,3.04,1.62,2.3,1.63,2.39,1.66,2.39,1.62,2.33,2024-25,2024,12,3,4,1,1,1,0,1.6666666666666667,1.6666666666666667,Fulham,Brighton,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.8,7.0,1.6,1.2,7.0,0,12,9,3,3,0,2,-2,-2.0,-1.0,-1.0,35.0,23.0,12.0,3,0,0,0.6172839506172839,0.4347826086956522,0.8159722222222223,0.7043478260869567,0.7043478260869567,0,0,3.5
2024-12-05,1,0,H,1,0,H,S Hooper,21,12,8,4,5,9,15,8,2,2,0,0,2.62,3.9,2.4,2.63,3.75,2.45,2.65,3.92,2.42,2.75,4.12,2.5,1.44,2.75,1.43,2.94,1.44,3.02,1.41,2.9,2024-25,2024,12,3,1,0,0,0,0,1.5,1.8333333333333333,Bournemouth,Tottenham,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.6,1.4,9.0,2.6,1.0,6.0,0,11,9,2,3,0,1,-1,3.0,4.0,-1.0,28.0,29.0,-1.0,2,0,0,0.6944444444444444,0.36363636363636365,1.0734693877551018,0.5236363636363636,0.5236363636363636,0,0,5.333333333333333
2024-12-07,2,2,D,1,1,D,R Jones,12,12,3,4,6,8,4,10,1,0,0,1,5.5,4.2,1.6,5.5,4.2,1.57,5.39,4.33,1.6,5.5,4.5,1.63,1.62,2.3,1.64,2.36,1.67,2.41,1.64,2.31,2024-25,2024,12,5,4,1,1,1,1,0.5714285714285714,1.4285714285714286,Crystal Palace,Man City,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.2,1.4,5.0,0.6,2.0,4.0,0,15,4,11,1,1,0,0,-2.0,-3.0,1.0,24.0,25.0,-1.0,11,0,0,0.6172839506172839,0.4347826086956522,3.503184713375796,0.7043478260869567,0.7043478260869567,1,0,5.25
