Date,FTR,HTR,Referee,IWH,IWD,IWA,WHH,WHD,WHA,Year,Month,DayOfWeek,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Bradford,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Coventry,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Ipswich,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Bradford,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Coventry,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Ipswich,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,HomeRecentGF_missing,HomeRecentGA_missing,HomeRecentPts_missing,AwayRecentGF_missing,AwayRecentGA_missing,AwayRecentPts_missing
2022-10-16,D,H,P Bankes,2.9,3.4,2.45,2.88,3.4,2.38,2022,10,6,0,1.3666666666666667,1.0759162303664922,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2.2,6.0,1.0,1.0,7.0,0,0,0,0,0,0
2022-10-18,D,D,D England,1.45,4.7,6.75,1.4,4.5,8.0,2022,10,1,0,1.314516129032258,0.7241379310344828,Brighton,Nott'm Forest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.6,10.0,0.8,2.6,2.0,0,0,0,0,0,0
2022-10-18,H,A,D Coote,2.3,3.15,3.4,2.25,3.2,3.3,2022,10,1,1,1.1152073732718895,0.9441340782122905,Crystal Palace,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1.8,5.0,1.0,1.0,5.0,0,0,0,0,0,0
2022-10-19,A,A,J Brooks,2.7,3.3,2.65,2.7,3.25,2.6,2022,10,2,0,1.3577235772357723,1.0202702702702702,Bournemouth,Southampton,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,3.4,2.0,1.2,2.4,6.0,0,0,0,0,0,0
2022-10-19,D,D,J Gillett,4.7,3.85,1.73,4.6,3.75,1.73,2022,10,2,0,1.5416666666666667,1.573394495412844,Brentford,Chelsea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.4,5.0,2.4,1.4,9.0,0,0,0,0,0,0
2022-10-19,H,H,S Attwell,1.45,4.9,6.5,1.4,4.75,7.5,2022,10,2,0,2.0642201834862384,1.0759162303664922,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1.4,10.0,1.0,1.0,7.0,0,0,0,0,0,0
2022-10-19,H,H,T Harrington,1.63,3.95,5.5,1.63,3.9,5.25,2022,10,2,0,1.4937027707808563,1.0666666666666667,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,6.0,1.0,0.8,8.0,0,0,0,0,0,0
2022-10-19,H,D,S Hooper,2.45,3.55,2.8,2.38,3.5,2.8,2022,10,2,0,2.0756880733944953,1.3990825688073394,Man United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.4,9.0,3.0,1.2,10.0,0,0,0,0,0,0
2022-10-20,H,H,M Oliver,2.85,3.3,2.5,2.8,3.4,2.45,2022,10,3,1,1.3498349834983498,1.1312335958005248,Fulham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,9.0,1.2,1.4,7.0,0,0,0,0,0,0
2022-10-20,H,H,P Bankes,2.3,3.55,3.05,2.3,3.4,3.0,2022,10,3,0,1.4557522123893805,1.3461538461538463,Leicester,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.6,3.0,1.6,1.8,5.0,0,0,0,0,0,0
2022-10-22,D,D,S Attwell,2.15,3.5,3.4,2.1,3.4,3.4,2022,10,5,0,2.045766590389016,1.6055045871559632,Chelsea,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.8,12.0,1.0,0.6,10.0,0,0,0,0,0,0
2022-10-22,H,H,C Pawson,1.22,6.75,13.0,1.2,6.5,15.0,2022,10,5,1,2.1908212560386473,1.1048387096774193,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.8,13.0,1.2,1.0,9.0,0,0,0,0,0,0
2022-10-22,H,H,S Hooper,2.55,3.15,2.9,2.5,3.2,2.9,2022,10,5,1,1.5308924485125859,1.119815668202765,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.0,7.0,1.0,1.0,6.0,0,0,0,0,0,0
2022-10-22,H,D,P Tierney,11.0,6.25,1.27,11.0,5.8,1.25,2022,10,5,0,1.4137931034482758,1.6082004555808656,Nott'm Forest,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.6,1.0,1.8,1.2,10.0,0,0,0,0,0,0
2022-10-23,H,H,D England,2.15,3.45,3.45,2.1,3.4,3.4,2022,10,6,1,1.3298153034300793,1.2340425531914894,Aston Villa,Brentford,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.0,7.0,1.0,1.2,7.0,0,0,0,0,0,0
2022-10-23,A,D,A Taylor,2.05,3.55,3.5,2.0,3.5,3.6,2022,10,6,1,1.4076923076923078,0.890728476821192,Leeds,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.8,4.0,1.8,2.0,7.0,0,0,0,0,0,0
2022-10-23,D,A,R Jones,5.5,4.3,1.57,5.5,4.0,1.6,2022,10,6,0,1.3666666666666667,1.6064073226544622,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.4,4.0,2.0,1.0,12.0,0,0,0,0,0,0
2022-10-23,A,A,M Oliver,2.3,3.35,3.15,2.25,3.3,3.2,2022,10,6,1,1.202247191011236,1.3392857142857142,Wolves,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8,7.0,1.0,2.2,4.0,0,0,0,0,0,0
2022-10-23,A,A,J Gillett,2.1,3.55,3.45,2.05,3.5,3.5,2022,10,6,1,1.8256880733944953,1.0554156171284634,Tottenham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.2,10.0,1.0,1.0,6.0,0,0,0,0,0,0
2022-10-24,H,H,D Coote,1.55,4.1,6.0,1.55,4.0,6.0,2022,10,0,0,1.4516971279373367,1.1209677419354838,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.2,5.0,0.6,3.0,3.0,0,0,0,0,0,0
2022-10-29,A,D,M Oliver,1.3,6.25,8.75,1.3,5.5,9.0,2022,10,5,1,2.0642201834862384,1.3461538461538463,Liverpool,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.6,13.0,0.8,1.6,3.0,0,0,0,0,0,0
2022-10-29,D,D,J Brooks,2.35,3.4,3.0,2.3,3.4,3.0,2022,10,5,0,1.3498349834983498,1.0666666666666667,Fulham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.6,10.0,0.6,1.0,6.0,0,0,0,0,0,0
2022-10-29,H,H,P Tierney,1.8,3.7,4.3,1.8,3.6,4.33,2022,10,5,1,1.4937027707808563,1.1312335958005248,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8,8.0,1.0,1.6,4.0,0,0,0,0,0,0
2022-10-29,A,H,A Taylor,4.7,3.7,1.75,5.0,3.8,1.67,2022,10,5,1,1.3577235772357723,1.3990825688073394,Bournemouth,Tottenham,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,2.6,3.0,2.8,1.4,9.0,0,0,0,0,0,0
2022-10-29,H,H,A Madley,2.95,3.3,2.45,3.0,3.25,2.38,2022,10,5,1,1.314516129032258,1.573394495412844,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.0,7.0,2.4,0.6,10.0,0,0,0,0,0,0
2022-10-29,D,D,R Madley,2.2,3.45,3.25,2.15,3.3,3.4,2022,10,5,0,1.5416666666666667,0.9441340782122905,Brentford,Wolves,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,1.0,7.0,1.2,1.2,6.0,0,0,0,0,0,0
2022-10-29,A,D,R Jones,9.0,6.0,1.3,9.5,5.5,1.29,2022,10,5,0,1.4557522123893805,1.6205250596658711,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.8,7.0,2.6,0.6,10.0,0,0,0,0,0,0
2022-10-29,H,H,M Salisbury,1.95,3.55,3.95,1.95,3.5,3.9,2022,10,5,0,1.1152073732718895,1.0202702702702702,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,1.0,8.0,0.6,2.0,4.0,0,0,0,0,0,0
2022-10-30,H,H,S Hooper,1.2,6.75,13.0,1.2,6.5,15.0,2022,10,6,1,2.133640552995392,0.7241379310344828,Arsenal,Nott'm Forest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.8,12.0,0.6,2.2,2.0,0,0,0,0,0,0
2022-10-30,H,H,C Kavanagh,1.7,4.0,4.7,1.7,3.9,4.75,2022,10,6,0,2.0756880733944953,1.0759162303664922,Man United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.4,10.0,0.8,1.2,4.0,0,0,0,0,0,0
2022-11-05,A,D,G Scott,3.3,3.3,2.25,3.4,3.3,2.15,2022,11,5,1,1.202247191011236,1.1048387096774193,Wolves,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0285714285714285,1.4892857142857143,5.723214285714286,1.160082304526749,1.3880658436213993,6.049382716049383,1,1,1,1,1,1
2022-11-05,A,A,D Coote,2.4,3.3,3.0,2.35,3.3,3.0,2022,11,5,0,1.5308924485125859,1.3392857142857142,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3369863013698629,1.2547945205479452,7.208904109589041,1.3856209150326797,1.5032679738562091,6.254901960784314,1,1,1,1,1,1
2022-11-05,H,D,D England,1.15,9.5,16.0,1.12,8.5,19.0,2022,11,5,1,2.1908212560386473,0.890728476821192,Man City,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8377224199288256,1.0619217081850534,8.99288256227758,1.1317307692307692,1.4519230769230769,5.701923076923077,1,1,1,1,1,1
2022-11-05,H,A,T Harrington,1.73,3.9,4.5,1.75,3.75,4.5,2022,11,5,1,1.4076923076923078,1.1209677419354838,Leeds,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3409090909090908,1.5204545454545455,6.465909090909091,1.2702380952380952,1.7904761904761906,5.607142857142857,1,1,1,1,1,1
2022-11-05,D,D,A Marriner,2.75,3.35,2.6,2.8,3.3,2.5,2022,11,5,1,1.4137931034482758,1.2340425531914894,Nott'm Forest,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315,1.8315789473684212,4.368421052631579,1.4854166666666666,1.4645833333333336,6.416666666666667,1,1,1,1,1,1
2022-11-06,A,D,M Oliver,2.65,3.45,2.6,2.6,3.25,2.7,2022,11,6,0,2.045766590389016,1.6064073226544622,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.805423728813559,0.9396610169491527,9.786440677966102,1.8786440677966099,1.0671186440677967,9.64406779661017,1,1,1,1,1,1
2022-11-06,H,H,A Taylor,3.4,3.5,2.15,3.4,3.5,2.1,2022,11,6,1,1.3298153034300793,1.6055045871559632,Aston Villa,Man United,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2359375,1.31484375,6.64453125,1.8747474747474746,0.9555555555555556,10.117845117845118,1,1,1,1,1,1
2022-11-06,A,A,S Attwell,3.9,3.6,1.95,3.9,3.6,1.91,2022,11,6,1,1.3666666666666667,1.0554156171284634,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1883495145631067,1.4203883495145633,6.072815533980583,1.29,1.42,6.607692307692307,1,1,1,1,1,1
2022-11-06,A,D,P Tierney,1.95,3.5,4.1,1.88,3.4,4.2,2022,11,6,1,1.4516971279373367,1.119815668202765,West Ham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2439834024896264,1.4589211618257263,6.203319502074689,1.0783216783216782,1.4685314685314685,5.391608391608392,1,1,1,1,1,1
2022-11-06,A,A,A Madley,3.25,3.6,2.15,3.25,3.5,2.15,2022,11,6,1,1.8256880733944953,1.6082004555808656,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6122448979591837,1.2346938775510203,8.136054421768707,1.8281786941580755,0.9683848797250858,9.52233676975945,1,1,1,1,1,1
2022-11-12,H,D,R Jones,2.35,3.35,3.1,2.25,3.4,3.1,2022,11,5,0,1.4937027707808563,1.573394495412844,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2578947368421054,1.4917293233082707,6.315789473684211,1.833566433566434,0.9153846153846155,9.821678321678322,1,1,1,1,1,1
