FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Date,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,has_ou_odds
2.0,1.0,H,2.0,1.0,H,A Wiley,19.0,8.0,8.0,3.0,6.0,1.0,15.0,6.0,1.0,0.0,0.0,0.0,1.45,3.7,6.5,1.4,3.6,7.5,1.44,4.0,7.5,1.8673941243800074,2.0139336131247614,2006-08-26,2006-07,2006,8,5,3.0,1,2.077889447236181,1.0869565217391304,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.0,H,1.0,0.0,H,U Rennie,10.0,17.0,3.0,6.0,2.0,8.0,16.0,8.0,1.0,1.0,0.0,0.0,4.2,3.3,1.75,4.5,3.1,1.72,5.5,3.6,1.61,1.8673941243800074,2.0139336131247614,2006-08-26,2006-07,2006,8,5,1.0,0,2.2455696202531645,1.6215538847117794,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.0,A,0.0,0.0,D,M Halsey,15.0,6.0,6.0,2.0,7.0,2.0,9.0,12.0,1.0,1.0,0.0,1.0,1.7,3.3,4.5,1.66,3.3,4.5,1.72,3.4,5.0,1.8673941243800074,2.0139336131247614,2006-08-26,2006-07,2006,8,5,2.0,0,1.8421052631578947,1.080604534005038,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,A,1.0,1.0,D,P Dowd,8.0,19.0,7.0,10.0,4.0,7.0,20.0,14.0,1.0,1.0,0.0,0.0,6.5,3.7,1.45,7.5,3.6,1.4,7.5,4.33,1.4,1.8673941243800074,2.0139336131247614,2006-08-26,2006-07,2006,8,5,3.0,1,1.1729323308270676,1.565326633165829,Watford,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,H,1.0,0.0,H,M Riley,15.0,5.0,5.0,3.0,4.0,10.0,12.0,14.0,2.0,2.0,0.0,0.0,2.0,3.2,3.3,2.0,3.1,3.3,1.9,3.25,4.0,1.8673941243800074,2.0139336131247614,2006-08-26,2006-07,2006,8,5,1.0,0,1.1156462585034013,1.1153846153846154,Wigan,Reading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,H,2.0,0.0,H,H Webb,9.0,8.0,7.0,5.0,2.0,3.0,14.0,12.0,2.0,2.0,0.0,0.0,2.3,3.1,2.8,2.2,3.1,2.87,2.37,3.1,3.0,1.8673941243800074,2.0139336131247614,2006-08-27,2006-07,2006,8,6,2.0,0,1.3343108504398826,1.0277777777777777,Aston Villa,Newcastle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.0,A,0.0,0.0,D,M Clattenburg,12.0,14.0,3.0,8.0,7.0,3.0,10.0,15.0,3.0,1.0,0.0,0.0,6.3,3.5,1.5,5.5,3.5,1.53,6.5,3.6,1.53,1.8673941243800074,2.0139336131247614,2006-08-27,2006-07,2006,8,6,2.0,0,1.3555555555555556,1.605527638190955,Blackburn,Chelsea,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4.0,A,0.0,1.0,A,C Foy,19.0,10.0,8.0,7.0,8.0,6.0,15.0,9.0,2.0,1.0,0.0,0.0,2.2,3.1,3.0,2.1,3.2,3.0,2.0,3.2,3.75,1.8673941243800074,2.0139336131247614,2006-08-28,2006-07,2006,8,0,4.0,1,1.3541666666666667,0.7983870967741935,Middlesbrough,Portsmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,D,0.0,1.0,A,R Styles,20.0,1.0,12.0,1.0,15.0,0.0,5.0,17.0,1.0,6.0,0.0,1.0,1.35,4.2,7.5,1.3,4.33,8.0,1.33,4.33,10.0,1.8673941243800074,2.0139336131247614,2006-09-09,2006-07,2006,9,5,2.0,0,2.1209068010075565,0.841726618705036,Arsenal,Middlesbrough,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,H,0.0,0.0,D,M Clattenburg,7.0,15.0,2.0,6.0,6.0,6.0,13.0,15.0,3.0,1.0,0.0,0.0,1.7,3.4,4.3,1.57,3.3,5.5,1.66,3.4,5.5,1.8673941243800074,2.0139336131247614,2006-09-09,2006-07,2006,9,5,1.0,0,1.3595505617977528,0.8947368421052632,Bolton,Watford,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,H,1.0,0.0,H,A Wiley,19.0,3.0,6.0,2.0,6.0,3.0,12.0,7.0,2.0,1.0,0.0,0.0,1.2,5.2,11.0,1.16,5.5,12.0,1.2,5.5,17.0,1.8673941243800074,2.0139336131247614,2006-09-09,2006-07,2006,9,5,3.0,1,2.0225563909774436,0.9456521739130436,Chelsea,Charlton,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,0.0,H,2.0,0.0,H,G Poll,8.0,21.0,6.0,5.0,2.0,11.0,22.0,13.0,1.0,3.0,0.0,0.0,3.4,3.1,2.0,3.3,3.1,2.0,3.75,3.2,2.0,1.8673941243800074,2.0139336131247614,2006-09-09,2006-07,2006,9,5,3.0,1,1.5375,1.598503740648379,Everton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,H,1.0,0.0,H,M Riley,10.0,9.0,5.0,4.0,5.0,4.0,12.0,17.0,2.0,2.0,0.0,0.0,1.5,3.8,5.5,1.5,3.4,6.0,1.5,3.75,7.0,1.8673941243800074,2.0139336131247614,2006-09-09,2006-07,2006,9,5,1.0,0,2.050251256281407,1.449748743718593,Man United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2.0,A,0.0,0.0,D,C Foy,15.0,8.0,7.0,5.0,4.0,7.0,16.0,12.0,1.0,1.0,0.0,0.0,1.75,3.3,4.2,1.61,3.3,5.0,1.72,3.4,5.0,1.8673941243800074,2.0139336131247614,2006-09-09,2006-07,2006,9,5,3.0,1,1.4764542936288088,0.9014084507042254,Newcastle,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,H,0.0,0.0,D,P Walton,9.0,11.0,7.0,5.0,6.0,9.0,14.0,5.0,0.0,1.0,0.0,0.0,1.8,3.2,4.0,1.66,3.3,4.5,1.83,3.25,4.5,1.8673941243800074,2.0139336131247614,2006-09-09,2006-07,2006,9,5,1.0,0,1.278688524590164,0.9726027397260274,Portsmouth,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,D,0.0,0.0,D,M Dean,14.0,12.0,9.0,1.0,7.0,6.0,12.0,11.0,2.0,2.0,0.0,0.0,2.5,3.1,2.6,2.62,3.1,2.37,2.62,3.2,2.62,1.8673941243800074,2.0139336131247614,2006-09-09,2006-07,2006,9,5,0.0,0,1.044776119402985,1.0614525139664803,Sheffield United,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,D,0.0,1.0,A,S Bennett,7.0,10.0,1.0,6.0,3.0,5.0,15.0,9.0,2.0,2.0,0.0,0.0,2.1,3.1,3.2,2.05,3.2,3.1,2.1,3.2,3.5,1.8673941243800074,2.0139336131247614,2006-09-10,2006-07,2006,9,6,2.0,0,1.4450867052023122,1.127906976744186,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,H,1.0,0.0,H,H Webb,12.0,15.0,7.0,8.0,6.0,4.0,6.0,16.0,0.0,4.0,0.0,1.0,2.3,3.1,2.8,2.3,3.1,2.75,2.3,3.1,3.1,1.8673941243800074,2.0139336131247614,2006-09-11,2006-07,2006,9,0,1.0,0,1.2549019607843137,1.645,Reading,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,D,0.0,0.0,D,S Bennett,13.0,14.0,3.0,7.0,9.0,4.0,7.0,19.0,0.0,1.0,0.0,0.0,2.1,3.1,3.2,1.9,3.2,3.5,2.0,3.2,3.75,1.8673941243800074,2.0139336131247614,2006-09-16,2006-07,2006,9,5,0.0,0,1.3595505617977528,0.841726618705036,Bolton,Middlesbrough,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,A,0.0,0.0,D,P Dowd,18.0,12.0,5.0,5.0,9.0,4.0,6.0,10.0,0.0,2.0,0.0,0.0,2.5,3.1,2.6,2.5,3.1,2.5,2.3,3.25,3.0,1.8673941243800074,2.0139336131247614,2006-09-16,2006-07,2006,9,5,1.0,0,1.3370786516853932,0.7983870967741935,Charlton,Portsmouth,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,D,0.0,0.0,D,A Wiley,14.0,10.0,9.0,7.0,4.0,2.0,14.0,23.0,1.0,5.0,0.0,0.0,1.6,3.6,4.8,1.66,3.3,4.5,1.72,3.4,5.0,1.8673941243800074,2.0139336131247614,2006-09-16,2006-07,2006,9,5,4.0,1,1.5375,0.9726027397260274,Everton,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,A,0.0,2.0,A,A Marriner,14.0,8.0,7.0,2.0,8.0,7.0,12.0,6.0,2.0,1.0,0.0,0.0,2.3,3.1,2.8,2.25,3.2,2.75,2.5,3.1,2.8,1.8673941243800074,2.0139336131247614,2006-09-16,2006-07,2006,9,5,3.0,1,1.044776119402985,1.1153846153846154,Sheffield United,Reading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,D,0.0,0.0,D,M Dean,12.0,9.0,5.0,4.0,7.0,1.0,12.0,10.0,1.0,0.0,0.0,0.0,2.7,3.1,2.4,2.8,3.1,2.25,2.75,3.2,2.5,1.8673941243800074,2.0139336131247614,2006-09-16,2006-07,2006,9,5,0.0,0,1.1729323308270676,1.127906976744186,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,H,2.0,2.0,D,M Atkinson,11.0,15.0,5.0,8.0,4.0,3.0,11.0,11.0,2.0,3.0,0.0,0.0,2.1,3.1,3.2,2.1,3.1,3.1,2.0,3.2,3.75,1.8673941243800074,2.0139336131247614,2006-09-17,2006-07,2006,9,6,6.0,1,1.3555555555555556,1.645,Blackburn,Man City,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,H,1.0,0.0,H,M Riley,4.0,9.0,3.0,6.0,1.0,3.0,13.0,17.0,3.0,2.0,1.0,0.0,1.75,3.3,4.2,1.72,3.1,4.5,1.83,3.25,4.5,1.8673941243800074,2.0139336131247614,2006-09-17,2006-07,2006,9,6,1.0,0,2.0225563909774436,1.598503740648379,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,A,0.0,0.0,D,G Poll,17.0,14.0,9.0,7.0,10.0,5.0,11.0,11.0,2.0,2.0,0.0,0.0,1.9,3.2,3.6,1.83,3.0,4.0,1.9,3.25,4.0,1.8673941243800074,2.0139336131247614,2006-09-17,2006-07,2006,9,6,1.0,0,2.050251256281407,1.6215538847117794,Man United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,D,0.0,0.0,D,M Clattenburg,18.0,8.0,8.0,3.0,12.0,2.0,11.0,20.0,2.0,2.0,0.0,0.0,1.65,3.5,4.5,1.61,3.3,5.0,1.61,3.4,6.0,1.8673941243800074,2.0139336131247614,2006-09-17,2006-07,2006,9,6,0.0,0,1.8421052631578947,0.9014084507042254,Tottenham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.0,A,0.0,0.0,D,R Styles,10.0,16.0,7.0,9.0,5.0,6.0,11.0,11.0,3.0,3.0,0.0,0.0,2.0,3.2,3.3,1.9,3.2,3.5,2.1,3.2,3.5,1.8673941243800074,2.0139336131247614,2006-09-17,2006-07,2006,9,6,2.0,0,1.4450867052023122,1.0277777777777777,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,H,1.0,0.0,H,M Halsey,22.0,11.0,11.0,6.0,8.0,6.0,12.0,13.0,1.0,1.0,0.0,0.0,1.5,3.8,5.5,1.5,3.4,6.0,1.53,3.6,6.5,1.8673941243800074,2.0139336131247614,2006-09-20,2006-07,2006,9,2,2.0,0,2.077889447236181,1.0277777777777777,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,0.0,H,0.0,0.0,D,A Wiley,14.0,5.0,11.0,4.0,7.0,2.0,11.0,8.0,2.0,1.0,0.0,0.0,1.2,5.2,11.0,1.2,5.0,11.0,1.2,5.5,17.0,1.8673941243800074,2.0139336131247614,2006-09-23,2006-07,2006,9,5,3.0,1,2.1209068010075565,0.5373134328358209,Arsenal,Sheffield United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,H,1.0,0.0,H,M Riley,12.0,8.0,5.0,3.0,4.0,4.0,10.0,14.0,0.0,1.0,0.0,0.0,1.7,3.4,4.3,1.61,3.3,5.0,1.8,3.4,4.33,1.8673941243800074,2.0139336131247614,2006-09-23,2006-07,2006,9,5,2.0,0,1.3343108504398826,0.9456521739130436,Aston Villa,Charlton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.0,A,0.0,0.0,D,M Halsey,7.0,13.0,4.0,5.0,5.0,7.0,19.0,9.0,2.0,1.0,0.0,0.0,6.5,4.0,1.4,7.0,4.0,1.36,7.5,4.33,1.4,1.8673941243800074,2.0139336131247614,2006-09-23,2006-07,2006,9,5,2.0,0,1.3661971830985915,1.605527638190955,Fulham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,0.0,H,0.0,0.0,D,H Webb,14.0,5.0,6.0,1.0,6.0,0.0,12.0,9.0,1.0,0.0,0.0,0.0,1.65,3.5,4.5,1.57,3.3,5.5,1.61,3.75,5.25,1.8673941243800074,2.0139336131247614,2006-09-23,2006-07,2006,9,5,3.0,1,2.077889447236181,1.449748743718593,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,0.0,H,0.0,0.0,D,C Foy,17.0,4.0,8.0,0.0,4.0,6.0,12.0,15.0,0.0,0.0,0.0,0.0,2.2,3.1,3.0,2.15,3.2,2.87,2.25,3.2,3.1,1.8673941243800074,2.0139336131247614,2006-09-23,2006-07,2006,9,5,2.0,0,2.2455696202531645,1.0869565217391304,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1.0,A,0.0,1.0,A,G Poll,13.0,13.0,7.0,7.0,6.0,7.0,14.0,17.0,1.0,3.0,0.0,0.0,2.1,3.1,3.2,2.1,3.1,3.1,2.1,3.1,3.5,1.8673941243800074,2.0139336131247614,2006-09-23,2006-07,2006,9,5,1.0,0,1.3541666666666667,1.0614525139664803,Middlesbrough,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
